Timestamp,Open,High,Low,Close
2024-10-01 00:00:00,81.6101911742239,81.6101911742239,81.17824170607689,81.17824170607689
2024-10-01 00:25:00,81.33627500701841,83.06643303787018,81.0,83.06643303787018
2024-10-01 00:50:00,83.15724056307018,83.52386463724514,82.44457294953924,82.76350995182291
2024-10-01 01:15:00,82.54081748797024,82.54081748797024,81.16266003735782,81.21721306585752
2024-10-01 01:40:00,81.45360502110104,82.49123867474381,81.45360502110104,82.4057918203144
2024-10-01 02:05:00,82.1489010782354,82.1489010782354,81.52943540126614,81.7367911081276
2024-10-01 02:30:00,82.21892225029583,82.31318631742877,81.84967380660231,81.8860508974717
2024-10-01 02:55:00,81.85501455085372,83.3385735581224,81.85501455085372,83.3385735581224
2024-10-01 03:20:00,84.74378535508563,84.74378535508563,83.56303510411448,83.56303510411448
2024-10-01 03:45:00,83.99860392219186,84.38609731863816,83.531487490129,83.531487490129
2024-10-01 04:10:00,83.20184787907844,83.51123864456989,83.20184787907844,83.45331102101729
2024-10-01 04:35:00,83.93658357585493,84.82844461714633,83.93658357585493,84.82844461714633
2024-10-01 05:00:00,84.69726228548237,85.25671933139921,84.69726228548237,85.25671933139921
2024-10-01 05:25:00,85.13226469682604,85.13226469682604,83.85936238728505,83.85936238728505
2024-10-01 05:50:00,84.04927714501073,84.06974291582564,82.82726107275698,82.82726107275698
2024-10-01 06:15:00,83.40869135766854,83.40869135766854,81.85133828984175,81.85133828984175
2024-10-01 06:40:00,81.89322476377953,81.89322476377953,81.44675693023603,81.6429217738286
2024-10-01 07:05:00,81.53718249693061,81.53718249693061,81.13153654959318,81.26638863314477
2024-10-01 07:30:00,81.57816584860127,81.57816584860127,81.0,81.0
2024-10-01 07:55:00,81.56052636616774,82.70535623126385,81.56052636616774,82.37284577518308
2024-10-01 08:20:00,82.16961858639807,83.6207590518653,82.16961858639807,83.6207590518653
2024-10-01 08:45:00,83.46792568454319,83.73881530035274,83.06833830783899,83.06833830783899
2024-10-01 09:10:00,83.32607785353815,83.32607785353815,82.5819083762225,82.5819083762225
2024-10-01 09:35:00,82.81153637328526,85.09889706099243,82.81153637328526,85.09889706099243
2024-10-01 10:00:00,84.9608279479049,85.31464586934227,84.26226902584153,85.31464586934227
2024-10-01 10:25:00,84.94474453324062,86.0,84.94474453324062,86.0
2024-10-01 10:50:00,86.0,86.0,85.47675239628553,86.0
2024-10-01 11:15:00,85.58956617735659,85.65234986236163,84.78615330735062,85.65234986236163
2024-10-01 11:40:00,85.83414108380005,86.0,85.10244594295223,85.10244594295223
2024-10-01 12:05:00,84.77404379538442,85.78887642213127,84.77404379538442,85.78887642213127
2024-10-01 12:30:00,86.0,86.0,84.96938860294702,84.96938860294702
2024-10-01 12:55:00,85.38454053906759,85.60659793377444,85.29087634797972,85.60659793377444
2024-10-01 13:20:00,85.4129291717517,86.0,85.4129291717517,85.45536022154769
2024-10-01 13:45:00,85.23618204154913,86.0,85.23618204154913,86.0
2024-10-01 14:10:00,86.0,86.0,85.65215713670214,86.0
2024-10-01 14:35:00,86.0,86.0,85.58762651853648,85.74032111983166
2024-10-01 15:00:00,85.87083894634354,86.0,85.87083894634354,86.0
2024-10-01 15:25:00,86.0,86.0,86.0,86.0
2024-10-01 15:50:00,85.50439689018619,85.50439689018619,84.5525646438125,84.5525646438125
2024-10-01 16:15:00,84.32652911359793,84.32652911359793,83.54821803382147,83.58172033142843
2024-10-01 16:40:00,83.2084776867644,84.00127974647063,83.06917951946946,84.00127974647063
2024-10-01 17:05:00,83.46750545561414,86.0,83.46750545561414,86.0
2024-10-01 17:30:00,86.0,86.0,85.53918125526752,85.53918125526752
2024-10-01 17:55:00,84.82530017825113,85.19983421673228,84.49795125348103,84.92226900375015
2024-10-01 18:20:00,85.05719649079589,85.4680544489104,84.37153881652505,85.4680544489104
2024-10-01 18:45:00,86.0,86.0,85.1374265855432,85.1374265855432
2024-10-01 19:10:00,85.03637188219705,85.8323147382482,84.87068293447986,84.87068293447986
2024-10-01 19:35:00,84.82607553804546,84.82607553804546,83.43400107281872,84.63400765003215
2024-10-01 20:00:00,84.57966747706915,85.57128742584771,84.38273861952668,85.57128742584771
2024-10-01 20:25:00,85.96052476010648,86.0,85.87350798429591,86.0
2024-10-01 20:50:00,85.18412789752988,86.0,85.18412789752988,86.0
2024-10-01 21:15:00,86.0,86.0,85.74429328891047,85.83329511992022
2024-10-01 21:40:00,86.0,86.0,85.38128107606124,85.78770071001752
2024-10-01 22:05:00,86.0,86.0,85.729228631376,86.0
2024-10-01 22:30:00,86.0,86.0,84.12793030098567,84.12793030098567
2024-10-01 22:55:00,84.61668720939323,85.27367645905446,84.61668720939323,85.02381558658595
2024-10-01 23:20:00,85.02897929932327,85.60563614327654,85.02897929932327,85.50324118826211
2024-10-01 23:45:00,85.86832921670766,86.0,85.48908990405626,86.0
2024-10-02 00:10:00,85.22942060694186,85.55135674784358,85.03902936917994,85.3671675251348
2024-10-02 00:35:00,85.65189097580266,85.65189097580266,84.45681044466049,85.20443543966013
2024-10-02 01:00:00,85.07275517593636,86.0,85.07275517593636,85.81367953503191
2024-10-02 01:25:00,85.90113342614191,86.0,85.79472585585262,85.79472585585262
2024-10-02 01:50:00,85.50978979883143,86.0,85.12405734796198,85.66260948468262
2024-10-02 02:15:00,85.66065516549291,86.0,85.34783373541137,86.0
2024-10-02 02:40:00,86.0,86.0,84.8721409990205,84.8721409990205
2024-10-02 03:05:00,85.06636090188158,85.74025149416136,85.06636090188158,85.74025149416136
2024-10-02 03:30:00,86.0,86.0,85.8142648533084,86.0
2024-10-02 03:55:00,86.0,86.0,85.37527473259888,85.70994854621847
2024-10-02 04:20:00,85.64235598448614,85.64235598448614,83.91714368739268,83.91714368739268
2024-10-02 04:45:00,84.069233632777,85.66063095289938,84.069233632777,85.66063095289938
2024-10-02 05:10:00,85.96054721892611,85.96054721892611,85.75089264101587,85.8775799483891
2024-10-02 05:35:00,85.40639291059476,85.75220734026253,85.40639291059476,85.75220734026253
2024-10-02 06:00:00,84.70077182753647,84.70077182753647,84.24989358202042,84.35916119041812
2024-10-02 06:25:00,84.48669043121679,85.26019168320273,84.44610846104018,84.44610846104018
2024-10-02 06:50:00,83.8682479143614,85.19020879045723,83.8682479143614,84.83756686921221
2024-10-02 07:15:00,84.70867127241198,86.0,84.70867127241198,86.0
2024-10-02 07:40:00,86.0,86.0,85.56123520367727,85.56123520367727
2024-10-02 08:05:00,85.44611494119907,86.0,85.44611494119907,85.66665679572355
2024-10-02 08:30:00,84.92526623503738,85.94456297931946,84.92526623503738,85.94456297931946
2024-10-02 08:55:00,85.01169240489241,85.93147739380761,84.80481028975947,85.93147739380761
2024-10-02 09:20:00,85.9251535852618,86.0,85.16155370889331,85.16155370889331
2024-10-02 09:45:00,85.33320505001676,85.8122134754265,85.10943871641608,85.10943871641608
2024-10-02 10:10:00,84.64080405888147,85.91429694578144,84.64080405888147,85.91429694578144
2024-10-02 10:35:00,85.77710899318218,85.77710899318218,84.79615494390389,84.79615494390389
2024-10-02 11:00:00,84.18812883411003,84.18812883411003,83.1289984586892,83.1289984586892
2024-10-02 11:25:00,83.14651127877012,84.21952088352012,83.14651127877012,83.9582872060928
2024-10-02 11:50:00,83.64914768279046,84.13528390727078,83.14825518958816,84.13528390727078
2024-10-02 12:15:00,84.00456953616855,84.00456953616855,82.76527201051037,82.76527201051037
2024-10-02 12:40:00,82.77711595249899,83.4374514546772,82.77365826935386,83.4374514546772
2024-10-02 13:05:00,82.41252788820987,82.41252788820987,81.61146761117317,81.61146761117317
